restaurant ID,name,street,restaurant ZIP,,Month 1,Month 2
192,Amigo Pizzeria,"Fasangasse, 6",1030,# Negative Comments,1,3
192,Amigo Pizzeria,"Fasangasse, 6",1030,# Positive Comments,1,1
192,Amigo Pizzeria,"Fasangasse, 6",1030,% Kill Rate,3.10%,3.10%
192,Amigo Pizzeria,"Fasangasse, 6",1030,Avg Time to Accept (s),15,14
194,Pizzeria D'Amigo,"Wattgasse, 37/2",1160,# Commissionable Orders,446,533
194,Pizzeria D'Amigo,"Wattgasse, 37/2",1160,Avg Basket Size €,16.02,16.53
194,Pizzeria D'Amigo,"Wattgasse, 37/2",1160,# Negative Comments,1,3
194,Pizzeria D'Amigo,"Wattgasse, 37/2",1160,# Positive Comments,1,1
194,Pizzeria D'Amigo,"Wattgasse, 37/2",1160,% Kill Rate,5.10%,4.90%
194,Pizzeria D'Amigo,"Wattgasse, 37/2",1160,Avg Time to Accept (s),15,15
195,Pizzeria Venezia ,"Weyringergasse, 30b",1040,# Commissionable Orders,276,287
195,Pizzeria Venezia ,"Weyringergasse, 30b",1040,Avg Basket Size €,20.01,19.55
195,Pizzeria Venezia ,"Weyringergasse, 30b",1040,# Negative Comments,1,3
195,Pizzeria Venezia ,"Weyringergasse, 30b",1040,# Positive Comments,1,1
195,Pizzeria Venezia ,"Weyringergasse, 30b",1040,% Kill Rate,4.50%,4.10%
195,Pizzeria Venezia ,"Weyringergasse, 30b",1040,Avg Time to Accept (s),12,12
197,Saffron Lounge,"Baumgasse, 23/1-5a",1030,# Commissionable Orders,604,715
197,Saffron Lounge,"Baumgasse, 23/1-5a",1030,Avg Basket Size €,24.76,24.53
197,Saffron Lounge,"Baumgasse, 23/1-5a",1030,# Negative Comments,2,2
197,Saffron Lounge,"Baumgasse, 23/1-5a",1030,# Positive Comments,1,1
197,Saffron Lounge,"Baumgasse, 23/1-5a",1030,% Kill Rate,3.40%,3.50%
197,Saffron Lounge,"Baumgasse, 23/1-5a",1030,Avg Time to Accept (s),19,17
199,Nome's,"Schönbrunner Straße, 85/ 7-8",1050,# Commissionable Orders,61,83
199,Nome's,"Schönbrunner Straße, 85/ 7-8",1050,Avg Basket Size €,22.89,23.67
199,Nome's,"Schönbrunner Straße, 85/ 7-8",1050,# Negative Comments,4,2
199,Nome's,"Schönbrunner Straße, 85/ 7-8",1050,# Positive Comments,1,1
199,Nome's,"Schönbrunner Straße, 85/ 7-8",1050,% Kill Rate,13.30%,11.80%
199,Nome's,"Schönbrunner Straße, 85/ 7-8",1050,Avg Time to Accept (s),15,21
201,Vino e Mare,"Cumberlandstraße, 52",1140,# Commissionable Orders,72,79
201,Vino e Mare,"Cumberlandstraße, 52",1140,Avg Basket Size €,20.03,20.24
201,Vino e Mare,"Cumberlandstraße, 52",1140,# Negative Comments,0,0
201,Vino e Mare,"Cumberlandstraße, 52",1140,# Positive Comments,1,1
201,Vino e Mare,"Cumberlandstraße, 52",1140,% Kill Rate,2.60%,1.70%
201,Vino e Mare,"Cumberlandstraße, 52",1140,Avg Time to Accept (s),40,28
205,Krazy Kitchen,"Landstraßer Hauptstraße, 92-94",1030,# Commissionable Orders,"1,647","1,844"
205,Krazy Kitchen,"Landstraßer Hauptstraße, 92-94",1030,Avg Basket Size €,27.76,27.89
205,Krazy Kitchen,"Landstraßer Hauptstraße, 92-94",1030,# Negative Comments,3,4
205,Krazy Kitchen,"Landstraßer Hauptstraße, 92-94",1030,# Positive Comments,1,1
205,Krazy Kitchen,"Landstraßer Hauptstraße, 92-94",1030,% Kill Rate,4.30%,3.90%
205,Krazy Kitchen,"Landstraßer Hauptstraße, 92-94",1030,Avg Time to Accept (s),544,434
207,La Kuilla di Mare,"Rosensteingasse, 77",1160,# Commissionable Orders,3,0
207,La Kuilla di Mare,"Rosensteingasse, 77",1160,Avg Basket Size €,16.9,
207,La Kuilla di Mare,"Rosensteingasse, 77",1160,# Negative Comments,0,0
207,La Kuilla di Mare,"Rosensteingasse, 77",1160,# Positive Comments,0,0
207,La Kuilla di Mare,"Rosensteingasse, 77",1160,% Kill Rate,4.80%,5.80%
207,La Kuilla di Mare,"Rosensteingasse, 77",1160,Avg Time to Accept (s),30,
209,City Pizza Curry Schnitzel ,"Kagraner Platz, 5",1220,# Commissionable Orders,850,"1,017"
209,City Pizza Curry Schnitzel ,"Kagraner Platz, 5",1220,Avg Basket Size €,21.51,22.21
209,City Pizza Curry Schnitzel ,"Kagraner Platz, 5",1220,# Negative Comments,0,3
209,City Pizza Curry Schnitzel ,"Kagraner Platz, 5",1220,# Positive Comments,1,1
209,City Pizza Curry Schnitzel ,"Kagraner Platz, 5",1220,% Kill Rate,2.40%,2.10%
209,City Pizza Curry Schnitzel ,"Kagraner Platz, 5",1220,Avg Time to Accept (s),13,14
214,Asia Restaurant Li,"Brauhausstraße, 8/3/g3",2320,# Commissionable Orders,609,467
214,Asia Restaurant Li,"Brauhausstraße, 8/3/g3",2320,Avg Basket Size €,27.89,27.91
214,Asia Restaurant Li,"Brauhausstraße, 8/3/g3",2320,# Negative Comments,1,3
214,Asia Restaurant Li,"Brauhausstraße, 8/3/g3",2320,# Positive Comments,1,1
214,Asia Restaurant Li,"Brauhausstraße, 8/3/g3",2320,% Kill Rate,4.20%,4.10%
214,Asia Restaurant Li,"Brauhausstraße, 8/3/g3",2320,Avg Time to Accept (s),12,13
215,Shinju Sushi,"Favoritenstraße, 33",1040,# Commissionable Orders,190,183
215,Shinju Sushi,"Favoritenstraße, 33",1040,Avg Basket Size €,22.83,25.09
215,Shinju Sushi,"Favoritenstraße, 33",1040,# Negative Comments,2,2
215,Shinju Sushi,"Favoritenstraße, 33",1040,# Positive Comments,1,1
215,Shinju Sushi,"Favoritenstraße, 33",1040,% Kill Rate,7.10%,6.60%
215,Shinju Sushi,"Favoritenstraße, 33",1040,Avg Time to Accept (s),16,13
216,LIMAN,"Payergasse, 2",1160,# Commissionable Orders,184,285
216,LIMAN,"Payergasse, 2",1160,Avg Basket Size €,16.08,17.48
216,LIMAN,"Payergasse, 2",1160,# Negative Comments,3,14
216,LIMAN,"Payergasse, 2",1160,# Positive Comments,1,1
216,LIMAN,"Payergasse, 2",1160,% Kill Rate,3.10%,3.20%
216,LIMAN,"Payergasse, 2",1160,Avg Time to Accept (s),551,416
227,Spezialitäten aus dem Balkan,"Wiener Straße, 6",4020,# Commissionable Orders,381,480
227,Spezialitäten aus dem Balkan,"Wiener Straße, 6",4020,Avg Basket Size €,18.59,19.46
227,Spezialitäten aus dem Balkan,"Wiener Straße, 6",4020,# Negative Comments,2,2
227,Spezialitäten aus dem Balkan,"Wiener Straße, 6",4020,# Positive Comments,1,1
227,Spezialitäten aus dem Balkan,"Wiener Straße, 6",4020,% Kill Rate,8.40%,7.60%
227,Spezialitäten aus dem Balkan,"Wiener Straße, 6",4020,Avg Time to Accept (s),23,19
280,Zum Burgenlandstüberl bei Tina,"Währinger Gürtel, 148",1090,# Commissionable Orders,0,0
280,Zum Burgenlandstüberl bei Tina,"Währinger Gürtel, 148",1090,Avg Basket Size €,,
280,Zum Burgenlandstüberl bei Tina,"Währinger Gürtel, 148",1090,# Negative Comments,0,0
280,Zum Burgenlandstüberl bei Tina,"Währinger Gürtel, 148",1090,# Positive Comments,0,0
280,Zum Burgenlandstüberl bei Tina,"Währinger Gürtel, 148",1090,% Kill Rate,,
280,Zum Burgenlandstüberl bei Tina,"Währinger Gürtel, 148",1090,Avg Time to Accept (s),,
754,Goldenes Schnitzel,"Fenzlgasse, 24/3",1150,# Commissionable Orders,536,794
754,Goldenes Schnitzel,"Fenzlgasse, 24/3",1150,Avg Basket Size €,22.65,22.67
754,Goldenes Schnitzel,"Fenzlgasse, 24/3",1150,# Negative Comments,0,1
754,Goldenes Schnitzel,"Fenzlgasse, 24/3",1150,# Positive Comments,1,1
754,Goldenes Schnitzel,"Fenzlgasse, 24/3",1150,% Kill Rate,2.70%,2.70%
754,Goldenes Schnitzel,"Fenzlgasse, 24/3",1150,Avg Time to Accept (s),17,18
755,Pizzeria Roma,"Fasangasse, 33",1030,# Commissionable Orders,"1,794","2,295"
755,Pizzeria Roma,"Fasangasse, 33",1030,Avg Basket Size €,17.11,17
755,Pizzeria Roma,"Fasangasse, 33",1030,# Negative Comments,7,16
755,Pizzeria Roma,"Fasangasse, 33",1030,# Positive Comments,1,1
755,Pizzeria Roma,"Fasangasse, 33",1030,% Kill Rate,5.50%,5.70%
755,Pizzeria Roma,"Fasangasse, 33",1030,Avg Time to Accept (s),18,16
756,La Cintura,"Sanettystraße, 4",1080,# Commissionable Orders,886,806
756,La Cintura,"Sanettystraße, 4",1080,Avg Basket Size €,18.94,19.84
756,La Cintura,"Sanettystraße, 4",1080,# Negative Comments,1,4
756,La Cintura,"Sanettystraße, 4",1080,# Positive Comments,1,1
756,La Cintura,"Sanettystraße, 4",1080,% Kill Rate,3.50%,4.30%
756,La Cintura,"Sanettystraße, 4",1080,Avg Time to Accept (s),13,10
758,Xin Chao,"Gumpendorfer Straße, 127",1060,# Commissionable Orders,"1,203","1,279"
758,Xin Chao,"Gumpendorfer Straße, 127",1060,Avg Basket Size €,23.98,24.12
758,Xin Chao,"Gumpendorfer Straße, 127",1060,# Negative Comments,3,3
758,Xin Chao,"Gumpendorfer Straße, 127",1060,# Positive Comments,1,1
758,Xin Chao,"Gumpendorfer Straße, 127",1060,% Kill Rate,2.40%,2.20%
758,Xin Chao,"Gumpendorfer Straße, 127",1060,Avg Time to Accept (s),601,462
759,Jaipur Palace,"Brünnlbadgasse, 15",1090,# Commissionable Orders,956,824
759,Jaipur Palace,"Brünnlbadgasse, 15",1090,Avg Basket Size €,25.96,25.54
759,Jaipur Palace,"Brünnlbadgasse, 15",1090,# Negative Comments,0,2
759,Jaipur Palace,"Brünnlbadgasse, 15",1090,# Positive Comments,1,1
759,Jaipur Palace,"Brünnlbadgasse, 15",1090,% Kill Rate,4.80%,4.10%
759,Jaipur Palace,"Brünnlbadgasse, 15",1090,Avg Time to Accept (s),12,11
761,La Passione,"Kreuzgasse, 14",1180,# Commissionable Orders,"2,129","2,084"
761,La Passione,"Kreuzgasse, 14",1180,Avg Basket Size €,18.4,18.79
761,La Passione,"Kreuzgasse, 14",1180,# Negative Comments,0,6
761,La Passione,"Kreuzgasse, 14",1180,# Positive Comments,1,1
761,La Passione,"Kreuzgasse, 14",1180,% Kill Rate,4.90%,4.60%
761,La Passione,"Kreuzgasse, 14",1180,Avg Time to Accept (s),4,2
762,Pizzeria Da Contessa,"Brünner Straße, 121",1210,# Commissionable Orders,302,201
762,Pizzeria Da Contessa,"Brünner Straße, 121",1210,Avg Basket Size €,23.66,22.21
762,Pizzeria Da Contessa,"Brünner Straße, 121",1210,# Negative Comments,2,0
762,Pizzeria Da Contessa,"Brünner Straße, 121",1210,# Positive Comments,1,1
762,Pizzeria Da Contessa,"Brünner Straße, 121",1210,% Kill Rate,3.90%,4.90%
762,Pizzeria Da Contessa,"Brünner Straße, 121",1210,Avg Time to Accept (s),25,22
764,Pizzeria Da Raffaello,"Gerspergasse, 9/3",1210,# Commissionable Orders,448,509
764,Pizzeria Da Raffaello,"Gerspergasse, 9/3",1210,Avg Basket Size €,20.69,21.49
764,Pizzeria Da Raffaello,"Gerspergasse, 9/3",1210,# Negative Comments,3,4
764,Pizzeria Da Raffaello,"Gerspergasse, 9/3",1210,# Positive Comments,1,1
764,Pizzeria Da Raffaello,"Gerspergasse, 9/3",1210,% Kill Rate,5.90%,5.50%
764,Pizzeria Da Raffaello,"Gerspergasse, 9/3",1210,Avg Time to Accept (s),27,26
765,Urban Pizza,"Einsiedeleigasse, 7",1130,# Commissionable Orders,747,926
765,Urban Pizza,"Einsiedeleigasse, 7",1130,Avg Basket Size €,21.26,21.86
765,Urban Pizza,"Einsiedeleigasse, 7",1130,# Negative Comments,9,7
765,Urban Pizza,"Einsiedeleigasse, 7",1130,# Positive Comments,1,1
765,Urban Pizza,"Einsiedeleigasse, 7",1130,% Kill Rate,3.90%,3.90%
765,Urban Pizza,"Einsiedeleigasse, 7",1130,Avg Time to Accept (s),16,15
815,Elianto,"Ungargasse, 48",1030,# Commissionable Orders,"1,091","1,063"
815,Elianto,"Ungargasse, 48",1030,Avg Basket Size €,14.81,15.15
815,Elianto,"Ungargasse, 48",1030,# Negative Comments,4,3
815,Elianto,"Ungargasse, 48",1030,# Positive Comments,1,1
815,Elianto,"Ungargasse, 48",1030,% Kill Rate,3.80%,3.70%
815,Elianto,"Ungargasse, 48",1030,Avg Time to Accept (s),13,13
817,Don Corleone,"Hütteldorfer Straße, 215",1140,# Commissionable Orders,190,250
817,Don Corleone,"Hütteldorfer Straße, 215",1140,Avg Basket Size €,20.82,20.2
817,Don Corleone,"Hütteldorfer Straße, 215",1140,# Negative Comments,0,0
817,Don Corleone,"Hütteldorfer Straße, 215",1140,# Positive Comments,1,1
817,Don Corleone,"Hütteldorfer Straße, 215",1140,% Kill Rate,3.90%,4.20%
817,Don Corleone,"Hütteldorfer Straße, 215",1140,Avg Time to Accept (s),12,10
819,Pizzeria Al Forno,"Hütteldorfer Straße, 51",1150,# Commissionable Orders,917,877
819,Pizzeria Al Forno,"Hütteldorfer Straße, 51",1150,Avg Basket Size €,18.55,18.15
819,Pizzeria Al Forno,"Hütteldorfer Straße, 51",1150,# Negative Comments,3,8
819,Pizzeria Al Forno,"Hütteldorfer Straße, 51",1150,# Positive Comments,1,1
819,Pizzeria Al Forno,"Hütteldorfer Straße, 51",1150,% Kill Rate,3.90%,3.80%
819,Pizzeria Al Forno,"Hütteldorfer Straße, 51",1150,Avg Time to Accept (s),15,13
826,Burger & Kebap Döbling,"Gebhardtgasse, 2",1190,# Commissionable Orders,36,35
826,Burger & Kebap Döbling,"Gebhardtgasse, 2",1190,Avg Basket Size €,16.42,18.79
826,Burger & Kebap Döbling,"Gebhardtgasse, 2",1190,# Negative Comments,0,1
826,Burger & Kebap Döbling,"Gebhardtgasse, 2",1190,# Positive Comments,1,1
826,Burger & Kebap Döbling,"Gebhardtgasse, 2",1190,% Kill Rate,8.10%,5.30%
826,Burger & Kebap Döbling,"Gebhardtgasse, 2",1190,Avg Time to Accept (s),18,12
829,Pizza Service Sorriso,"Heiligenstädter Straße, 148",1190,# Commissionable Orders,543,602
829,Pizza Service Sorriso,"Heiligenstädter Straße, 148",1190,Avg Basket Size €,17.53,18.09
829,Pizza Service Sorriso,"Heiligenstädter Straße, 148",1190,# Negative Comments,3,5
829,Pizza Service Sorriso,"Heiligenstädter Straße, 148",1190,# Positive Comments,1,1
829,Pizza Service Sorriso,"Heiligenstädter Straße, 148",1190,% Kill Rate,4.20%,4.10%
829,Pizza Service Sorriso,"Heiligenstädter Straße, 148",1190,Avg Time to Accept (s),16,16
836,Chacora Holzofenpizza,"Arbeitergasse, 39",1050,# Commissionable Orders,689,583
836,Chacora Holzofenpizza,"Arbeitergasse, 39",1050,Avg Basket Size €,17.5,18.57
836,Chacora Holzofenpizza,"Arbeitergasse, 39",1050,# Negative Comments,1,4
836,Chacora Holzofenpizza,"Arbeitergasse, 39",1050,# Positive Comments,1,1
836,Chacora Holzofenpizza,"Arbeitergasse, 39",1050,% Kill Rate,3.80%,3.60%
836,Chacora Holzofenpizza,"Arbeitergasse, 39",1050,Avg Time to Accept (s),26,20
839,Pizzeria Speedy ,"Lorystraße, 44",1110,# Commissionable Orders,326,482
839,Pizzeria Speedy ,"Lorystraße, 44",1110,Avg Basket Size €,22.32,22.98
839,Pizzeria Speedy ,"Lorystraße, 44",1110,# Negative Comments,4,2
839,Pizzeria Speedy ,"Lorystraße, 44",1110,# Positive Comments,1,1
839,Pizzeria Speedy ,"Lorystraße, 44",1110,% Kill Rate,7.60%,7.30%
839,Pizzeria Speedy ,"Lorystraße, 44",1110,Avg Time to Accept (s),15,13
841,Schnitzel Landmann,"Landstraßer Hauptstraße, 64",1030,# Commissionable Orders,586,573
841,Schnitzel Landmann,"Landstraßer Hauptstraße, 64",1030,Avg Basket Size €,22.13,21.78
841,Schnitzel Landmann,"Landstraßer Hauptstraße, 64",1030,# Negative Comments,0,0
841,Schnitzel Landmann,"Landstraßer Hauptstraße, 64",1030,# Positive Comments,1,1
841,Schnitzel Landmann,"Landstraßer Hauptstraße, 64",1030,% Kill Rate,2.60%,2.30%
841,Schnitzel Landmann,"Landstraßer Hauptstraße, 64",1030,Avg Time to Accept (s),17,13
846,La Miramare Restaurant,"Maria-Kuhn-Gasse, 6a",1100,# Commissionable Orders,334,353
846,La Miramare Restaurant,"Maria-Kuhn-Gasse, 6a",1100,Avg Basket Size €,26.23,26.51
846,La Miramare Restaurant,"Maria-Kuhn-Gasse, 6a",1100,# Negative Comments,3,1
846,La Miramare Restaurant,"Maria-Kuhn-Gasse, 6a",1100,# Positive Comments,1,1
846,La Miramare Restaurant,"Maria-Kuhn-Gasse, 6a",1100,% Kill Rate,4.60%,4.40%
846,La Miramare Restaurant,"Maria-Kuhn-Gasse, 6a",1100,Avg Time to Accept (s),18,20
848,Fontana Pizzeria Ristorante,"Auhofstraße, 168/3",1130,# Commissionable Orders,851,594
848,Fontana Pizzeria Ristorante,"Auhofstraße, 168/3",1130,Avg Basket Size €,19.03,18.52
848,Fontana Pizzeria Ristorante,"Auhofstraße, 168/3",1130,# Negative Comments,4,1
848,Fontana Pizzeria Ristorante,"Auhofstraße, 168/3",1130,# Positive Comments,1,1
848,Fontana Pizzeria Ristorante,"Auhofstraße, 168/3",1130,% Kill Rate,4.70%,4.70%
848,Fontana Pizzeria Ristorante,"Auhofstraße, 168/3",1130,Avg Time to Accept (s),24,27
851,Pizzeria Tomato,"Randhartingergasse, 9-11",1100,# Commissionable Orders,193,173
851,Pizzeria Tomato,"Randhartingergasse, 9-11",1100,Avg Basket Size €,18.95,20
851,Pizzeria Tomato,"Randhartingergasse, 9-11",1100,# Negative Comments,2,3
851,Pizzeria Tomato,"Randhartingergasse, 9-11",1100,# Positive Comments,1,1
851,Pizzeria Tomato,"Randhartingergasse, 9-11",1100,% Kill Rate,5.70%,7.20%
851,Pizzeria Tomato,"Randhartingergasse, 9-11",1100,Avg Time to Accept (s),60,15
1505,Mampf,"Herrgottwiesgasse, 51",8020,# Commissionable Orders,699,822
1505,Mampf,"Herrgottwiesgasse, 51",8020,Avg Basket Size €,22.5,23.33
1505,Mampf,"Herrgottwiesgasse, 51",8020,# Negative Comments,3,4
1505,Mampf,"Herrgottwiesgasse, 51",8020,# Positive Comments,1,1
1505,Mampf,"Herrgottwiesgasse, 51",8020,% Kill Rate,5.20%,4.60%
1505,Mampf,"Herrgottwiesgasse, 51",8020,Avg Time to Accept (s),17,15
1511,Yes Sir Pizza & Party Service,"Ignaz-Harrer-Straße, 30",5020,# Commissionable Orders,170,222
1511,Yes Sir Pizza & Party Service,"Ignaz-Harrer-Straße, 30",5020,Avg Basket Size €,21.17,21.51
1511,Yes Sir Pizza & Party Service,"Ignaz-Harrer-Straße, 30",5020,# Negative Comments,2,0
1511,Yes Sir Pizza & Party Service,"Ignaz-Harrer-Straße, 30",5020,# Positive Comments,1,1
1511,Yes Sir Pizza & Party Service,"Ignaz-Harrer-Straße, 30",5020,% Kill Rate,7.70%,5.20%
1511,Yes Sir Pizza & Party Service,"Ignaz-Harrer-Straße, 30",5020,Avg Time to Accept (s),23,20
1513,Rong Yao,"Samergasse, 27",5020,# Commissionable Orders,241,237
1513,Rong Yao,"Samergasse, 27",5020,Avg Basket Size €,25.64,26.3
1513,Rong Yao,"Samergasse, 27",5020,# Negative Comments,2,2
1513,Rong Yao,"Samergasse, 27",5020,# Positive Comments,1,1
1513,Rong Yao,"Samergasse, 27",5020,% Kill Rate,9.10%,8.00%
1513,Rong Yao,"Samergasse, 27",5020,Avg Time to Accept (s),12,10
1519,PIZZA BARON,"Wiener Straße, 6",4020,# Commissionable Orders,209,361
1519,PIZZA BARON,"Wiener Straße, 6",4020,Avg Basket Size €,19.54,19.49
1519,PIZZA BARON,"Wiener Straße, 6",4020,# Negative Comments,0,4
1519,PIZZA BARON,"Wiener Straße, 6",4020,# Positive Comments,1,1
1519,PIZZA BARON,"Wiener Straße, 6",4020,% Kill Rate,4.50%,4.40%
1519,PIZZA BARON,"Wiener Straße, 6",4020,Avg Time to Accept (s),16,15
1521,Asia Pavillon,"Favoritenstraße, 1",1040,# Commissionable Orders,75,0
1521,Asia Pavillon,"Favoritenstraße, 1",1040,Avg Basket Size €,22.61,
1521,Asia Pavillon,"Favoritenstraße, 1",1040,# Negative Comments,1,0
1521,Asia Pavillon,"Favoritenstraße, 1",1040,# Positive Comments,1,0
1521,Asia Pavillon,"Favoritenstraße, 1",1040,% Kill Rate,4.40%,4.10%
1521,Asia Pavillon,"Favoritenstraße, 1",1040,Avg Time to Accept (s),27,
1523,Restaurant Sahib,"Sillgasse, 3",6020,# Commissionable Orders,257,247
1523,Restaurant Sahib,"Sillgasse, 3",6020,Avg Basket Size €,29.28,30.92
1523,Restaurant Sahib,"Sillgasse, 3",6020,# Negative Comments,0,2
1523,Restaurant Sahib,"Sillgasse, 3",6020,# Positive Comments,1,1
1523,Restaurant Sahib,"Sillgasse, 3",6020,% Kill Rate,15.70%,14.80%
1523,Restaurant Sahib,"Sillgasse, 3",6020,Avg Time to Accept (s),22,13
1525,Popeye Kebap,"Ignaz-Harrer-Straße, 56",5020,# Commissionable Orders,335,474
1525,Popeye Kebap,"Ignaz-Harrer-Straße, 56",5020,Avg Basket Size €,20.36,21.64
1525,Popeye Kebap,"Ignaz-Harrer-Straße, 56",5020,# Negative Comments,3,12
1525,Popeye Kebap,"Ignaz-Harrer-Straße, 56",5020,# Positive Comments,1,1
1525,Popeye Kebap,"Ignaz-Harrer-Straße, 56",5020,% Kill Rate,9.40%,9.70%
1525,Popeye Kebap,"Ignaz-Harrer-Straße, 56",5020,Avg Time to Accept (s),14,17
1532,Pizzeria Dolce Vita,"Georgigasse, 26",8020,# Commissionable Orders,"1,178","1,353"
1532,Pizzeria Dolce Vita,"Georgigasse, 26",8020,Avg Basket Size €,19.12,19.95
1532,Pizzeria Dolce Vita,"Georgigasse, 26",8020,# Negative Comments,0,3
1532,Pizzeria Dolce Vita,"Georgigasse, 26",8020,# Positive Comments,1,1
1532,Pizzeria Dolce Vita,"Georgigasse, 26",8020,% Kill Rate,6.00%,5.70%
1532,Pizzeria Dolce Vita,"Georgigasse, 26",8020,Avg Time to Accept (s),9,9
1538,Pizzazustelldienst Santa Maria,"Kinoplatz, 2",9020,# Commissionable Orders,491,628
1538,Pizzazustelldienst Santa Maria,"Kinoplatz, 2",9020,Avg Basket Size €,17.92,19.01
1538,Pizzazustelldienst Santa Maria,"Kinoplatz, 2",9020,# Negative Comments,10,4
1538,Pizzazustelldienst Santa Maria,"Kinoplatz, 2",9020,# Positive Comments,1,1
1538,Pizzazustelldienst Santa Maria,"Kinoplatz, 2",9020,% Kill Rate,5.60%,5.20%
1538,Pizzazustelldienst Santa Maria,"Kinoplatz, 2",9020,Avg Time to Accept (s),14,16
1543,Pizza Express,"Piccostraße, 2",9500,# Commissionable Orders,965,"1,035"
1543,Pizza Express,"Piccostraße, 2",9500,Avg Basket Size €,20.71,22.01
1543,Pizza Express,"Piccostraße, 2",9500,# Negative Comments,5,4
1543,Pizza Express,"Piccostraße, 2",9500,# Positive Comments,1,1
1543,Pizza Express,"Piccostraße, 2",9500,% Kill Rate,5.70%,6.00%
1543,Pizza Express,"Piccostraße, 2",9500,Avg Time to Accept (s),24,20
1544,Eduardo's Pizza Service,"Tiroler Straße, 180",9500,# Commissionable Orders,0,0
1544,Eduardo's Pizza Service,"Tiroler Straße, 180",9500,Avg Basket Size €,,
1544,Eduardo's Pizza Service,"Tiroler Straße, 180",9500,# Negative Comments,0,0
1544,Eduardo's Pizza Service,"Tiroler Straße, 180",9500,# Positive Comments,0,0
1544,Eduardo's Pizza Service,"Tiroler Straße, 180",9500,% Kill Rate,4.20%,3.20%
